start_station_name,station_rides,total_stations,station_percent
Wilton Ave & Diversey Pkwy*,2601,4112301,0.06324926118005467
Rockwell St & Eastwood Ave,2582,4112301,0.06278723274390663
California Ave & Division St,2563,4112301,0.0623252043077586
Morgan St & 31st St,2558,4112301,0.062203617877193335
Shields Ave & 31st St,2551,4112301,0.06203339687440195
Calumet Ave & 33rd St,2534,4112301,0.06162000301048002
Clinton St & 18th St,2524,4112301,0.06137683014934948
California Ave & North Ave,2510,4112301,0.06103638814376672
May St & Hubbard St,2490,4112301,0.06055004242150562
Sheridan Rd & Columbia Ave,2479,4112301,0.06028255227426202
Rush St & Illinois St,2442,4112301,0.05938281268807901
Rhodes Ave & 32nd St,2425,4112301,0.058969418824157085
St. Clair St & Erie St 1,2414,4112301,0.058701928676913484
Wood St & Webster Ave,2411,4112301,0.058628976818574326
Talman Ave & Addison St,2396,4112301,0.0582642175268785
Pine Grove Ave & Wellington Ave,2392,4112301,0.05816694838242628
Ogden Ave & Congress Pkwy,2376,4112301,0.05777787180461741
California Ave & Montrose Ave,2376,4112301,0.05777787180461741
Canal St & Harrison St,2373,4112301,0.05770491994627825
May St & Cullerton St,2327,4112301,0.056586324785077746
Campbell Ave & Augusta Blvd,2309,4112301,0.05614861363504276
Central Park Ave & Elbridge Ave,2304,4112301,0.05602702720447749
California Ave & Altgeld St,2301,4112301,0.05595407534613833
Racine Ave & 15th St,2293,4112301,0.05575953705723389
Milwaukee Ave & Armitage Ave,2285,4112301,0.05556499876832946
Washtenaw Ave & Lawrence Ave,2285,4112301,0.05556499876832946
Dearborn St & Adams St 1,2269,4112301,0.05517592219052059
Greenview Ave & Jarvis Ave,2246,4112301,0.05461662460992034
Western Ave & Roscoe St,2228,4112301,0.054178913459885354
Harper Ave & 59th St,2210,4112301,0.05374120230985037
Halsted St & Melrose St,2204,4112301,0.05359529859317205
Clark St & Schreiber Ave,2175,4112301,0.052890097295893466
Cannon Dr & Fullerton Ave,2160,4112301,0.05252533800419765
Wabash Ave & Jackson Blvd,2153,4112301,0.052355117001406264
Dorchester Ave & 53rd St,2130,4112301,0.051795819420806015
Avondale Ave & Irving Park Rd,2124,4112301,0.05164991570412769
McCormick Place,2111,4112301,0.05133379098465798
St. Louis Ave & Fullerton Ave,2101,4112301,0.05109061812352744
Malden St & Wilson Ave,2091,4112301,0.05084744526239689
Winchester Ave & Elston Ave,2072,4112301,0.050385416826248856
Damen Ave & St Paul Ave,2034,4112301,0.04946135995395279
Avers Ave & Belmont Ave,2029,4112301,0.04933977352338751
Sheridan Rd & Berwyn Ave,2018,4112301,0.04907228337614392
The Salt Shed,2017,4112301,0.049047966090030856
Francisco Ave & Foster Ave,2007,4112301,0.04880479322890032
Damen Ave & Cullerton St,2001,4112301,0.048658889512221984
Halsted St & Lake St,2000,4112301,0.04863457222610894
Ashland Ave & Belle Plaine Ave,2000,4112301,0.04863457222610894
Elston Ave & Wabansia Ave,2000,4112301,0.04863457222610894
Clark St & Elmdale Ave,1988,4112301,0.048342764792752284
State St & 19th St,1986,4112301,0.04829413022052617
Damen Ave & Grand Ave,1976,4112301,0.04805095735939563
California Ave & Fletcher St,1973,4112301,0.047978005501056464
Halsted St & 35th St,1971,4112301,0.04792937092883035
Oakley Ave & Irving Park Rd,1937,4112301,0.04710258320098651
Chicago Ave & Washington St,1935,4112301,0.047053948628760396
Fort Dearborn Dr & 31st St*,1925,4112301,0.04681077576762985
Wabash Ave & Cermak Rd,1924,4112301,0.046786458481516795
Lincoln Ave & Winona St,1915,4112301,0.046567602906499306
California Ave & Byron St,1901,4112301,0.04622716090091654
Richmond St & Diversey Ave,1901,4112301,0.04622716090091654
Paulina St & Cortland St,1889,4112301,0.04593535346755989
Western Ave & Fillmore St,1886,4112301,0.045862401609220727
Larrabee St & Clybourn Ave,1885,4112301,0.04583808432310767
Laflin St & Cullerton St,1874,4112301,0.04557059417586407
Damen Ave & Ohio St,1869,4112301,0.045449007745298795
Milwaukee Ave & Wabansia Ave,1862,4112301,0.04527878674250742
Indiana Ave & 26th St,1860,4112301,0.04523015217028131
W Armitage Ave & N Sheffield Ave,1852,4112301,0.045035613881376876
Green St & Randolph St,1830,4112301,0.04450063358688968
Central Park Ave & Bloomingdale Ave,1797,4112301,0.043698163145158876
Sheffield Ave & Addison St,1794,4112301,0.04362521128681971
Cherry Ave & Blackhawk St,1782,4112301,0.043333403853463064
Claremont Ave & Hirsch St,1778,4112301,0.043236134709010846
